# balticporter port map	schema=3	module=ashley-test	engine=balticporter/0.1.0-SNAPSHOT	sources=4763fb93c6d8686a	files=18	policy=49837be7aebf58cd
#kind	upstream	emitted	disposition	body	javaPath	javaLine	digest	shape
type	sge.ecs.systems.IteratingSystemTest$ComponentA	sge.ecs.systems.IteratingSystemTest$ComponentA	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[IteratingSystemTest]
type	sge.ecs.systems.IteratingSystemTest$ComponentB	sge.ecs.systems.IteratingSystemTest$ComponentB	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[IteratingSystemTest]
type	sge.ecs.systems.IteratingSystemTest$ComponentC	sge.ecs.systems.IteratingSystemTest$ComponentC	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[IteratingSystemTest]
type	sge.ecs.systems.IteratingSystemTest$IndexComponent	sge.ecs.systems.IteratingSystemTest$IndexComponent	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[IteratingSystemTest]
type	sge.ecs.systems.IteratingSystemTest$IteratingComponentRemovalSystem	sge.ecs.systems.IteratingSystemTest$IteratingComponentRemovalSystem	Ported	-		0		form=class parents=sge.ecs.systems.IteratingSystem primary=() primaryKind=unique-root primaryVis=public
type	sge.ecs.systems.IteratingSystemTest$IteratingRemovalSystem	sge.ecs.systems.IteratingSystemTest$IteratingRemovalSystem	Ported	-		0		form=class parents=sge.ecs.systems.IteratingSystem primary=() primaryKind=unique-root primaryVis=public
type	sge.ecs.systems.IteratingSystemTest$IteratingSystemMock	sge.ecs.systems.IteratingSystemTest$IteratingSystemMock	Ported	-		0		form=class parents=sge.ecs.systems.IteratingSystem primary=(Family) primaryKind=unique-root primaryVis=public
type	sge.ecs.systems.IteratingSystemTest$SpyComponent	sge.ecs.systems.IteratingSystemTest$SpyComponent	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[IteratingSystemTest]
type	com.badlogic.ashley.systems.SortedIteratingSystemTest	sge.ecs.systems.SortedIteratingSystemTest	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=ComponentB,ComponentC,IndexComponent,IteratingComponentRemovalSystem,IteratingRemovalSystem,OrderComparator,OrderComponent,SortedIteratingSystemMock,SpyComponent,comparator,createOrderEntity,deltaTime,orderMapper
type	sge.ecs.systems.SortedIteratingSystemTest$ComponentB	sge.ecs.systems.SortedIteratingSystemTest$ComponentB	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[SortedIteratingSystemTest]
type	sge.ecs.systems.SortedIteratingSystemTest$ComponentC	sge.ecs.systems.SortedIteratingSystemTest$ComponentC	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[SortedIteratingSystemTest]
type	sge.ecs.systems.SortedIteratingSystemTest$IndexComponent	sge.ecs.systems.SortedIteratingSystemTest$IndexComponent	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[SortedIteratingSystemTest]
type	sge.ecs.systems.SortedIteratingSystemTest$IteratingComponentRemovalSystem	sge.ecs.systems.SortedIteratingSystemTest$IteratingComponentRemovalSystem	Ported	-		0		form=class parents=sge.ecs.systems.SortedIteratingSystem primary=() primaryKind=unique-root primaryVis=public
type	sge.ecs.systems.SortedIteratingSystemTest$IteratingRemovalSystem	sge.ecs.systems.SortedIteratingSystemTest$IteratingRemovalSystem	Ported	-		0		form=class parents=sge.ecs.systems.SortedIteratingSystem primary=() primaryKind=unique-root primaryVis=public
